sentence,hate,category,is_harassment,harassment_type,severity,confidence_score
Eta pura nonsense!!!,1,Mixed,yes,hate_speech,4,0.77
Eta pura nonsense...,1,Bangla,yes,hate_speech,4,0.92
You are so stupid,1,Mixed,yes,bullying,5,0.77
You aGe so stupid,1,Mixed,yes,bullying,3,0.95
Eta pura nonsense 😂,1,Bangla,yes,hate_speech,5,0.92
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.77
Tmi ki ba bujho,1,Mixed,yes,hate_speech,4,0.77
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.99
You are so stupid,1,English,yes,bullying,4,0.84
You are so sturid,1,English,yes,hate_speech,3,0.84
You are so stupid,1,English,yes,bullying,4,0.95
Tmi ki ba bujho...,1,Bangla,yes,hate_speech,3,0.98
You are so stupid 😡,1,English,yes,bullying,4,0.99
You are so stupid,1,Bangla,yes,bullying,5,0.93
Eta purapnonsense!!!,1,English,yes,hate_speech,5,0.84
You are so stupid,1,Mixed,yes,bullying,3,0.77
You are so stupid!!!,1,Mixed,yes,bullying,3,0.94
Tmi ki baabujho,1,Bangla,yes,hate_speech,3,0.88
Tmi ki baFbujho,1,Mixed,yes,hate_speech,4,0.85
Yju are so stupid,1,English,yes,bullying,4,0.97
Eta pura nonsense!!! 😡,1,English,yes,hate_speech,3,0.78
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.87
Tmi kF ba bujho,1,Bangla,yes,hate_speech,4,0.75
Eta pura nonsense,1,Bangla,yes,hate_speech,4,0.86
You are so stupid 😡,1,Bangla,yes,bullying,4,0.76
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.78
You are so wtupid,1,Bangla,yes,hate_speech,3,0.78
Eta pura nonsense 😤,1,Mixed,yes,hate_speech,3,0.91
Eta pura nonsense,1,English,yes,hate_speech,3,0.93
You are so stupid,1,Bangla,yes,bullying,3,0.89
You are so stupid,1,Bangla,yes,bullying,5,0.98
Tmi ki ba buDho 😤,1,Mixed,yes,hate_speech,5,0.84
Tmiqki ba bujho,1,Bangla,yes,hate_speech,3,0.82
Tmi ki ba bujho,1,Mixed,yes,hate_speech,4,0.96
Pta pura nonsense,1,Mixed,yes,hate_speech,3,0.8
You are so stupid,1,Bangla,yes,bullying,5,0.98
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.75
Tmi ki ya bujho?? 😡,1,Bangla,yes,hate_speech,4,0.98
Tmi ki ba bujho,1,English,yes,hate_speech,5,0.76
You are so stupid 🤮,1,Bangla,yes,bullying,3,0.96
Eta pura nonsense,1,English,yes,hate_speech,4,0.88
You are so stupid,1,English,yes,bullying,3,0.99
Eta pura nonsense 😤,1,Bangla,yes,hate_speech,3,0.77
Tmi ki ba bujhR,1,English,yes,hate_speech,4,0.88
Tmi ki ba bujho 😤,1,Mixed,yes,hate_speech,3,0.98
You are so stupid 😡,1,Bangla,yes,bullying,5,0.88
Tmi ki ba bujho 😤,1,Mixed,yes,hate_speech,3,0.9
Tmi ki ba bujho!!!,1,English,yes,hate_speech,4,0.92
Eta pura nonsense,1,Mixed,yes,hate_speech,4,0.86
You are so stupid,1,Bangla,yes,bullying,4,0.9
Eta pura nonsense,1,Mixed,yes,hate_speech,3,0.89
Tmi ki ba bujho,1,Mixed,yes,hate_speech,4,0.97
You are so stupid... 😂,1,Mixed,yes,bullying,4,0.76
You are so stupid,1,Bangla,yes,bullying,3,0.82
You are so stupid!!!,1,Bangla,yes,bullying,5,0.98
You arF so stupid,1,Mixed,yes,bullying,3,0.96
Eta pura nonsense,1,Bangla,yes,hate_speech,4,0.86
Eta puOa nonsense,1,Bangla,yes,hate_speech,4,0.9
Eta pura nonsense 🤮,1,English,yes,hate_speech,3,0.82
You are so ztupid 🤮,1,Bangla,yes,hate_speech,5,0.8
Tmi ki ba bujho 😤,1,Mixed,yes,hate_speech,4,0.86
Tmi ki ba bojho 😂,1,English,yes,hate_speech,4,0.83
You are so stupid!!!,1,Bangla,yes,bullying,4,0.89
You are so stupid!!!,1,English,yes,bullying,3,0.77
You are so stupid??,1,English,yes,bullying,4,0.98
Tmi ki ba bujho,1,English,yes,hate_speech,5,0.99
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.92
Tmi ki ba bujho 😡,1,English,yes,hate_speech,4,0.88
You are so stupid 😤,1,English,yes,bullying,5,0.82
Tmi ki ba bujho 🤮,1,Mixed,yes,hate_speech,4,0.95
You are so stupid 😂,1,English,yes,bullying,3,0.91
You are so stupid,1,Mixed,yes,bullying,3,0.79
Efa pura nonsense!!!,1,Bangla,yes,hate_speech,3,0.97
Eta pura nonsense 🤮,1,Mixed,yes,hate_speech,5,0.95
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.98
Eta pura nonsense 😂,1,Mixed,yes,hate_speech,3,0.92
You are so stupid!!!,1,English,yes,bullying,5,0.9
You arU so stupid,1,Mixed,yes,bullying,4,0.85
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.97
Eta pura nonsense,1,English,yes,hate_speech,3,0.96
You are so stupid??,1,Bangla,yes,bullying,3,0.76
Eta pura nonsenae,1,Bangla,yes,hate_speech,3,0.76
Tmi ki ba bujho!!! 🤮,1,English,yes,hate_speech,5,0.84
You ave so stupid,1,Bangla,yes,bullying,5,0.94
Tmi ki ba bujho 😂,1,Mixed,yes,hate_speech,3,0.99
You are so stupid!!!,1,Mixed,yes,bullying,5,0.79
You are so stupid,1,English,yes,bullying,3,0.89
Eta pura bonsense,1,Mixed,yes,hate_speech,3,0.84
Tmi ki ba bujho,1,Mixed,yes,hate_speech,4,0.98
Tmi ki ba bujho,1,English,yes,hate_speech,5,0.95
Eta pura nonsense 🤮,1,Bangla,yes,hate_speech,3,0.95
Eta purN nonsense!!!,1,Bangla,yes,hate_speech,3,0.86
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.85
Tmi ki ba bujho 😤,1,English,yes,hate_speech,4,0.82
Tmi ki ba bujho,1,Mixed,yes,hate_speech,4,0.76
You are so stupid,1,English,yes,bullying,3,0.96
Tmi ki ba bujho!!! 😡,1,Bangla,yes,hate_speech,5,0.95
Tmi ki ba bujho...,1,English,yes,hate_speech,4,0.99
Tmi ki ba bujho... 😂,1,Mixed,yes,hate_speech,5,0.99
Tmi ki ba bujho 😤,1,Bangla,yes,hate_speech,5,0.88
Tmi ki ba bujho!!! 😂,1,Bangla,yes,hate_speech,3,0.93
Eta pura nonsense,1,English,yes,hate_speech,4,0.98
Tmi ki ba bujho 😡,1,Mixed,yes,hate_speech,3,0.95
Eta pura nonsense!!!,1,Bangla,yes,hate_speech,4,0.81
You are so stupid,1,English,yes,bullying,4,0.86
Eta pura nonsense,1,Mixed,yes,hate_speech,4,0.78
Tmi ki ba bujho,1,Mixed,yes,hate_speech,4,0.98
You are so stgpid,1,Mixed,yes,hate_speech,4,0.9
You are so rtupid,1,English,yes,hate_speech,5,0.8
Eta pura nonsense,1,English,yes,hate_speech,3,0.91
Eta pura nopsense,1,Bangla,yes,hate_speech,5,0.9
Eta pura nonsense 😡,1,Mixed,yes,hate_speech,4,0.84
Eta pura nonsense...,1,Bangla,yes,hate_speech,3,0.78
Eta pura nonsense 😤,1,Mixed,yes,hate_speech,4,0.91
Tmi ki ba bxjho,1,English,yes,hate_speech,3,0.87
EBa pura nonsense?? 😤,1,Mixed,yes,hate_speech,5,0.94
Eta pura nonsense!!! 😡,1,Mixed,yes,hate_speech,3,0.87
You are so stupid,1,Mixed,yes,bullying,3,0.95
You lre so stupid,1,English,yes,bullying,3,0.88
You are so stupid,1,English,yes,bullying,3,0.88
You are soAstupid 😤,1,Mixed,yes,bullying,3,0.96
Tmi ki ba bujho!!!,1,English,yes,hate_speech,4,0.85
Eta pura nonsense...,1,Mixed,yes,hate_speech,3,0.78
Tmi ki ba bujho 😡,1,English,yes,hate_speech,3,0.76
You are so stupid,1,English,yes,bullying,5,0.93
EtaTpura nonsense,1,English,yes,hate_speech,3,0.9
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.92
Eta pura nonsense,1,Mixed,yes,hate_speech,4,0.8
You are so stupid...,1,English,yes,bullying,3,0.78
Etampura nonsense,1,English,yes,hate_speech,5,0.75
You are so stupid...,1,Mixed,yes,bullying,5,0.83
Eta pura ntnsense 🤮,1,English,yes,hate_speech,4,0.89
You are so stupid,1,Mixed,yes,bullying,3,0.84
Eta pura nonsense,1,English,yes,hate_speech,3,0.85
You are so stupid,1,English,yes,bullying,5,0.97
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.83
You are so stupid?? 😂,1,English,yes,bullying,5,0.87
You are so stupid??,1,English,yes,bullying,3,0.94
You are so stupid,1,English,yes,bullying,5,0.85
Tmi ki ba bujho 😂,1,Bangla,yes,hate_speech,3,0.9
You are so stupid 😂,1,Mixed,yes,bullying,4,0.96
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.98
Tmi ki bo bujho...,1,Mixed,yes,hate_speech,3,0.79
Eta pura nonsense 😡,1,Bangla,yes,hate_speech,4,0.97
Tmi ki ba bujho 🤮,1,Bangla,yes,hate_speech,3,0.87
Eta pura nonsense,1,Mixed,yes,hate_speech,4,0.81
You are so stupid,1,Mixed,yes,bullying,3,0.86
You are so stupgd,1,Bangla,yes,hate_speech,5,0.99
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.87
You are so stupid... 😤,1,Bangla,yes,bullying,3,0.83
You are so stupid,1,Bangla,yes,bullying,3,0.9
You are so stupid,1,English,yes,bullying,3,0.81
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.77
You are so stupiV,1,Mixed,yes,hate_speech,3,0.78
Eta bura nonsense,1,Mixed,yes,hate_speech,5,0.78
Tmi ki ba bujho 🤮,1,Bangla,yes,hate_speech,4,0.79
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.78
Eta pura nonsense...,1,Mixed,yes,hate_speech,5,0.9
Tmi ki ba bujgo??,1,English,yes,hate_speech,4,0.79
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.83
Eta pura nonsense 😂,1,Mixed,yes,hate_speech,3,0.97
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.86
You are Jo stupid?? 😤,1,English,yes,bullying,5,0.91
You are so stupid 🤮,1,Mixed,yes,bullying,3,0.79
You are so stupid,1,English,yes,bullying,5,0.8
Eta puHa nonsense,1,Mixed,yes,hate_speech,3,0.76
Eta pura nonsense...,1,English,yes,hate_speech,3,0.79
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.82
Eta pura nonsense,1,English,yes,hate_speech,3,0.79
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.77
Etaspura nonsense??,1,Mixed,yes,hate_speech,3,0.78
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.86
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.8
Tmi ki ba bujho,1,Bangla,yes,hate_speech,4,0.84
You are so stupid,1,Bangla,yes,bullying,5,0.87
Eta pura nonsense,1,Bangla,yes,hate_speech,4,0.92
Eta pura nonsgnse,1,Bangla,yes,hate_speech,5,0.76
Tmi ki ba bujho 😤,1,Bangla,yes,hate_speech,4,0.94
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.9
Tmi kJ ba bujho!!!,1,Mixed,yes,hate_speech,5,0.77
Eta Oura nonsense,1,Mixed,yes,hate_speech,5,0.96
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.97
Tmi ki ba Mujho!!!,1,English,yes,hate_speech,5,0.76
Eta pura nonsense,1,English,yes,hate_speech,5,0.82
You are so stupid 🤮,1,English,yes,bullying,4,0.94
Eta pura nonsensC!!!,1,Mixed,yes,hate_speech,5,0.93
Tmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.79
Tmi ki ba bujhR,1,Mixed,yes,hate_speech,4,0.8
You are sorstupid 🤮,1,English,yes,bullying,4,0.84
You are so stupid,1,English,yes,bullying,3,0.87
YQu are so stupid,1,Mixed,yes,bullying,3,0.9
You are so stupid,1,Mixed,yes,bullying,4,0.84
Tmi ki ba Lujho 😤,1,Mixed,yes,hate_speech,5,0.86
You arR so stupid,1,Bangla,yes,bullying,4,0.93
vmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.76
Eta pura nonsense,1,Mixed,yes,hate_speech,4,0.81
Eta pura nonsense,1,Mixed,yes,hate_speech,3,0.92
Tmi ki ba bujho!!!,1,English,yes,hate_speech,4,0.96
Eta pura nonsense 😂,1,Bangla,yes,hate_speech,5,0.87
You are so stupid 😤,1,English,yes,bullying,4,0.88
Eta pura nonsense,1,Bangla,yes,hate_speech,4,0.78
You are so stupid,1,Bangla,yes,bullying,3,0.86
Eta pura nonsense,1,English,yes,hate_speech,3,0.88
Tmi ki ba bujho 😤,1,Mixed,yes,hate_speech,3,0.81
You are so stupid 😤,1,Mixed,yes,bullying,4,0.81
Eta pura nonsense,1,English,yes,hate_speech,5,0.84
You are so sDupid,1,English,yes,hate_speech,3,0.75
You are so stupid 😤,1,English,yes,bullying,3,0.83
Tmi ki ba bujho...,1,Bangla,yes,hate_speech,4,0.8
Eta pura nonsense... 😡,1,Mixed,yes,hate_speech,3,0.83
Tmi ki ba bujho!!!,1,Mixed,yes,hate_speech,5,0.78
Eta pura nonsense...,1,English,yes,hate_speech,5,0.96
Tmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.89
Eta pura nonsense?? 😤,1,Bangla,yes,hate_speech,3,0.91
Tmi ki ba bujho,1,Bangla,yes,hate_speech,4,0.94
Tmi ki ba bujlo,1,Bangla,yes,hate_speech,5,0.87
Tmicki ba bujho 😡,1,English,yes,hate_speech,5,0.77
Eta puru nonsense!!!,1,English,yes,hate_speech,3,0.88
YoR are so stupid!!!,1,Mixed,yes,bullying,4,0.89
You are so stupid,1,Bangla,yes,bullying,5,0.93
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.85
Eta pura nonsense 🤮,1,Bangla,yes,hate_speech,4,0.78
You are so stupid!!! 🤮,1,English,yes,bullying,4,0.82
Yoa are so stupid,1,Bangla,yes,bullying,5,0.84
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.91
Tmi ki ba bujho??,1,Bangla,yes,hate_speech,4,0.89
Tmi ki ba bujho... 😡,1,Mixed,yes,hate_speech,5,0.84
Tmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.99
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.9
You are so stupid 😂,1,Bangla,yes,bullying,4,0.81
Tmi ki ba bujho??,1,English,yes,hate_speech,4,0.77
You are so stupid,1,Bangla,yes,bullying,4,0.79
Tmi ki ba bujho 😤,1,English,yes,hate_speech,3,0.81
Tmi ki ba bujho,1,English,yes,hate_speech,5,0.79
Tmi ki ba bujho!!!,1,Mixed,yes,hate_speech,3,0.79
Tmi ki ba bujho,1,English,yes,hate_speech,5,0.82
You are so stupid... 🤮,1,Bangla,yes,bullying,3,0.79
You aYe so stupid??,1,Mixed,yes,bullying,5,0.97
You are so stupid,1,Bangla,yes,bullying,3,0.77
Eta pwra nonsense,1,Bangla,yes,hate_speech,4,0.88
Wou are so stupid??,1,Bangla,yes,bullying,3,0.85
YouOare so stupid,1,Bangla,yes,bullying,5,0.99
Tmi ki ba Sujho 😂,1,Mixed,yes,hate_speech,3,0.78
You are so stupid 😡,1,English,yes,bullying,3,0.85
Eta pura nonsense,1,Mixed,yes,hate_speech,3,0.98
Eta pura noIsense!!! 🤮,1,Bangla,yes,hate_speech,4,0.96
You are so stupid,1,Mixed,yes,bullying,3,0.95
Eta pura nonsense,1,English,yes,hate_speech,4,0.81
You are so stupid?? 😡,1,English,yes,bullying,4,0.79
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.91
You are so stupid??,1,Mixed,yes,bullying,3,0.97
Eta pura nonsense,1,English,yes,hate_speech,3,0.88
You are so suupid 😤,1,Mixed,yes,hate_speech,5,0.89
Tmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.82
You are so stupid 😂,1,English,yes,bullying,4,0.93
Eta pura nonsense,1,English,yes,hate_speech,3,0.79
Eta pura nonsense 😤,1,Bangla,yes,hate_speech,5,0.83
Tmi ki bQ bujho,1,Bangla,yes,hate_speech,3,0.85
Eta pura nonsense??,1,Bangla,yes,hate_speech,5,0.87
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.81
You are so stupid!!!,1,Bangla,yes,bullying,3,0.78
Eta pura nonsense 🤮,1,Bangla,yes,hate_speech,4,0.9
You are so stupid,1,Bangla,yes,bullying,5,0.82
Eta pura nonsense!!!,1,Mixed,yes,hate_speech,3,0.89
Tmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.79
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.87
You are so stuWid,1,English,yes,hate_speech,5,0.88
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.76
You are sM stupid,1,Mixed,yes,bullying,3,0.83
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.78
Smi ki ba bujho 😤,1,Mixed,yes,hate_speech,4,0.77
Tmi ki ba bujho,1,Bangla,yes,hate_speech,4,0.99
Tmi ki ba bujho!!!,1,English,yes,hate_speech,5,0.83
Eta pura nonsense,1,English,yes,hate_speech,5,0.94
You are so stupid 😂,1,Bangla,yes,bullying,3,0.81
Eta pura Tonsense 😡,1,Mixed,yes,hate_speech,5,0.91
Eta pura Qonsense,1,English,yes,hate_speech,4,0.93
You are so stupid,1,Mixed,yes,bullying,4,0.89
Eta pura nonsense...,1,Mixed,yes,hate_speech,3,0.86
Tmi ki bavbujho...,1,Mixed,yes,hate_speech,4,0.85
You are so stupid,1,Mixed,yes,bullying,4,0.83
Eta pura nonsense??,1,Bangla,yes,hate_speech,4,0.97
Tmi ki ba bujho 😡,1,Bangla,yes,hate_speech,4,0.95
Eta pura nonsense!!!,1,English,yes,hate_speech,3,0.98
Eta pura nonsense!!!,1,English,yes,hate_speech,3,0.78
You are so stupid,1,Mixed,yes,bullying,5,0.93
Eta pura nonsenfe 😤,1,Bangla,yes,hate_speech,4,0.98
Tmi ki ba bujho...,1,Bangla,yes,hate_speech,5,0.79
Eta pura nonsense 😤,1,English,yes,hate_speech,3,0.77
Etaupura nonsense 😂,1,English,yes,hate_speech,3,0.93
Eta pura nonsense,1,Mixed,yes,hate_speech,3,0.89
Tmi ki ba bujho!!! 😡,1,English,yes,hate_speech,3,0.95
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.78
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.94
Tmi ki ba bujho 😡,1,Mixed,yes,hate_speech,3,0.8
Tmi ki ba bujho 🤮,1,English,yes,hate_speech,4,0.79
Eta pura nonsenbe 😡,1,English,yes,hate_speech,5,0.79
Tmi ki ba bujzo...,1,Mixed,yes,hate_speech,3,0.95
Cta pura nonsense!!!,1,Mixed,yes,hate_speech,4,0.91
You are so stupid,1,Mixed,yes,bullying,4,0.88
Tmi ki ba bujho!!!,1,Mixed,yes,hate_speech,5,0.84
Eta pura nonsense,1,English,yes,hate_speech,3,0.96
Tmi ki ba bujho 😂,1,English,yes,hate_speech,5,0.84
You are so stupid,1,Bangla,yes,bullying,3,0.95
Tmi kidba bujho,1,Mixed,yes,hate_speech,4,0.86
Youxare so stupid,1,English,yes,bullying,4,0.84
Eta pura nQnsense!!!,1,English,yes,hate_speech,4,0.86
Tmi ki ba bujho...,1,Bangla,yes,hate_speech,4,0.82
Tmi ki ba bujho!!!,1,Mixed,yes,hate_speech,5,0.93
Tmi ki ba bujho!!!,1,English,yes,hate_speech,3,0.87
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.81
Tmi ki ba bujho!!!,1,Bangla,yes,hate_speech,5,0.97
Tmi ti ba bujho,1,Mixed,yes,hate_speech,3,0.84
You are so stupid,1,Bangla,yes,bullying,4,0.88
You are so stupid??,1,Bangla,yes,bullying,3,0.97
EGa pura nonsense,1,Mixed,yes,hate_speech,4,0.9
Tmi ki ba bujho,1,English,yes,hate_speech,5,0.78
Eta pura nonsense?? 🤮,1,Bangla,yes,hate_speech,3,0.98
Tmi kibba bujho,1,Mixed,yes,hate_speech,5,0.9
Eta pura nonsense,1,Bangla,yes,hate_speech,3,0.83
You are so stupid 😡,1,English,yes,bullying,4,0.78
Eta pura nofsense??,1,English,yes,hate_speech,5,0.94
You are so stupid,1,Bangla,yes,bullying,3,0.9
Tmi ki ba bufho!!!,1,Bangla,yes,hate_speech,4,0.88
Tmi ki ba bujho,1,English,yes,hate_speech,5,0.96
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.94
Tmi ki ba bujho... 😤,1,Bangla,yes,hate_speech,3,0.79
You are so stupid,1,Mixed,yes,bullying,3,0.82
You are so stupid,1,Mixed,yes,bullying,3,0.81
Eta pura nonsense 😂,1,Bangla,yes,hate_speech,4,0.93
Tmi ki ba bujho!!!,1,English,yes,hate_speech,3,0.76
Tmi ki ba bujho 🤮,1,Mixed,yes,hate_speech,5,0.89
Tmi ki ba bujho??,1,English,yes,hate_speech,5,0.93
You are sV stupid,1,Bangla,yes,bullying,3,0.96
Tmi ki ba bujho 🤮,1,English,yes,hate_speech,3,0.83
Tmi ki ba bujho 😡,1,Bangla,yes,hate_speech,5,0.95
You are so stupid 😂,1,English,yes,bullying,4,0.78
Eta pura nonsense??,1,Bangla,yes,hate_speech,3,0.95
Eta pura nonsenMe,1,English,yes,hate_speech,3,0.78
Tmi ki ba bujho 🤮,1,Mixed,yes,hate_speech,5,0.85
You are so stupid,1,Mixed,yes,bullying,3,0.94
Tmi ki ba bujho...,1,English,yes,hate_speech,4,0.79
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.81
Eta pura nonsense,1,English,yes,hate_speech,3,0.92
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.92
Eta pura nonsense,1,English,yes,hate_speech,3,0.9
Yol are so stupid,1,Bangla,yes,bullying,3,0.92
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.88
Eta pura nonsense 😂,1,Bangla,yes,hate_speech,4,0.81
You are soTstupid...,1,Mixed,yes,bullying,4,0.83
You are so stupid,1,Mixed,yes,bullying,5,0.79
Tmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.97
Tmi ki ba bujho!!!,1,Bangla,yes,hate_speech,3,0.89
Eta pura nonsensJ...,1,English,yes,hate_speech,4,0.85
Yta pura nonsense,1,English,yes,hate_speech,3,0.86
You are so stupid,1,Bangla,yes,bullying,4,0.98
Eta pura nonsense??,1,Mixed,yes,hate_speech,3,0.79
Eta Xura nonsense,1,Mixed,yes,hate_speech,5,0.89
You aDe so stupid??,1,Mixed,yes,bullying,3,0.87
Tmi kiIba bujho,1,Bangla,yes,hate_speech,3,0.9
You are so stupid!!!,1,English,yes,bullying,4,0.75
You are so stuDid 😤,1,Mixed,yes,hate_speech,3,0.96
Eta pura nonsense,1,Bangla,yes,hate_speech,3,0.97
Tmi ki ba bujho,1,Bangla,yes,hate_speech,4,0.89
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.92
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.97
You are so stupid... 😂,1,English,yes,bullying,4,0.92
Tmi ki ba bwjho,1,Bangla,yes,hate_speech,4,0.79
YouUare so stupid,1,Bangla,yes,bullying,4,0.89
Tmi kigba bujho,1,Bangla,yes,hate_speech,4,0.9
Eta pura nonsense 😤,1,Bangla,yes,hate_speech,4,0.85
Eta pura nonsense??,1,English,yes,hate_speech,5,0.93
Tmi kX ba bujho...,1,Bangla,yes,hate_speech,5,0.97
You are so stupid,1,Bangla,yes,bullying,4,0.97
You aZe so stupid,1,Bangla,yes,bullying,3,0.86
Eta pura nonsense!!!,1,Bangla,yes,hate_speech,4,0.78
Tmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.99
You are so stupid??,1,Bangla,yes,bullying,4,0.95
You are so stupid,1,English,yes,bullying,4,0.78
Eta pura nonsense 😂,1,Mixed,yes,hate_speech,5,0.97
You are so stupid,1,English,yes,bullying,3,0.96
Tmi ki ba bujho 🤮,1,Mixed,yes,hate_speech,3,0.87
You are so stupid,1,English,yes,bullying,5,0.89
Eta pura nonsense??,1,Mixed,yes,hate_speech,5,0.85
Eta pura nXnsense!!!,1,English,yes,hate_speech,5,0.76
Eta pura nonsense!!! 😤,1,Bangla,yes,hate_speech,5,0.83
You are so stupid,1,Mixed,yes,bullying,3,0.94
Eta pura nonsense...,1,English,yes,hate_speech,3,0.75
Tmc ki ba bujho!!! 😡,1,English,yes,hate_speech,4,0.83
Tmi ki ba bujho...,1,English,yes,hate_speech,4,0.85
Tmi fi ba bujho 🤮,1,Mixed,yes,hate_speech,5,0.88
You are Ro stupid,1,English,yes,bullying,5,0.97
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.83
Eta pura nonsense,1,Bangla,yes,hate_speech,4,0.83
You are so stupid??,1,English,yes,bullying,4,0.93
Tmi ki ba bujho,1,Mixed,yes,hate_speech,4,0.86
Tmi ki ba bujho 🤮,1,Bangla,yes,hate_speech,4,0.8
Tmi ki ba bujho,1,Mixed,yes,hate_speech,4,0.86
oou are so stupid!!!,1,English,yes,bullying,4,0.78
You are so stupid??,1,English,yes,bullying,4,0.79
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.87
You are so stupid!!!,1,Bangla,yes,bullying,5,0.85
Eta pura nonsense,1,English,yes,hate_speech,5,0.97
Eta puZa nonsense 😂,1,English,yes,hate_speech,5,0.84
Tmi ki bd bujho,1,Mixed,yes,hate_speech,4,0.89
Eta pura nonsense,1,Mixed,yes,hate_speech,3,0.9
You are so stupid 😂,1,English,yes,bullying,4,0.75
Eta pura nonseUse,1,Mixed,yes,hate_speech,3,0.91
Etq pura nonsense,1,English,yes,hate_speech,5,0.79
You are so stupXd,1,Mixed,yes,hate_speech,4,0.98
Eta pura nonsense??,1,English,yes,hate_speech,5,0.79
You are so stupid 😤,1,Mixed,yes,bullying,4,0.85
Eta purd nonsense,1,English,yes,hate_speech,5,0.77
You are so stuptd,1,Mixed,yes,hate_speech,3,0.99
Tmi ki ba bujho??,1,Bangla,yes,hate_speech,3,0.87
Eta pura noVsense!!! 🤮,1,Mixed,yes,hate_speech,3,0.89
Tmi ki ba bujho,1,Bangla,yes,hate_speech,4,0.77
EtaVpura nonsense,1,Mixed,yes,hate_speech,3,0.93
Tmi ks ba bujho 🤮,1,English,yes,hate_speech,4,0.8
Tmi ki ba bujho 😂,1,Mixed,yes,hate_speech,3,0.97
Yoz are so stupid,1,English,yes,bullying,3,0.8
Eta pura nonsense,1,English,yes,hate_speech,4,0.8
Eta pura nonsense 🤮,1,Mixed,yes,hate_speech,4,0.76
Eta pura noosense,1,Mixed,yes,hate_speech,3,0.86
Eta pura nonLense,1,English,yes,hate_speech,4,0.89
Tqi ki ba bujho,1,Mixed,yes,hate_speech,3,0.77
You are so stupid?? 😤,1,Bangla,yes,bullying,4,0.94
You are so stupid 🤮,1,Mixed,yes,bullying,5,0.86
Eta pura nonsense,1,English,yes,hate_speech,5,0.88
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.86
Eha pura nonsense,1,Mixed,yes,hate_speech,5,0.85
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.88
You are so stupid 😡,1,English,yes,bullying,3,0.79
Eta pura nonsense 🤮,1,Bangla,yes,hate_speech,5,0.79
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.96
You are so stupid...,1,Bangla,yes,bullying,5,0.98
ECa pura nonsense,1,English,yes,hate_speech,5,0.84
Tsi ki ba bujho,1,Bangla,yes,hate_speech,4,0.81
Eta pura nonsense,1,English,yes,hate_speech,3,0.9
Tmi ki ba bujho 😤,1,English,yes,hate_speech,5,0.85
