sentence,hate,category,is_harassment,harassment_type,severity,confidence_score
YoT are useless,1,online_comment,yes,bullying,3,0.77
What nonsenWe is this 😂,1,online_comment,yes,hate_speech,4,0.88
What nonseRse is this,1,online_comment,yes,hate_speech,3,0.98
Wou are useless?? 😂,1,online_comment,yes,bullying,5,0.88
What noYsense is this!!!,1,online_comment,yes,hate_speech,3,0.9
This is so stupid,1,online_comment,yes,bullying,4,0.92
You kre useless??,1,online_comment,yes,bullying,4,0.86
You are useless 🤮,1,online_comment,yes,bullying,4,0.9
You are useless,1,online_comment,yes,bullying,3,0.89
You ape useless!!! 🤮,1,online_comment,yes,bullying,4,0.97
You are useless!!!,1,online_comment,yes,bullying,4,0.76
This is so stupid!!!,1,online_comment,yes,bullying,3,0.82
You are useless,1,online_comment,yes,bullying,5,0.98
What nonsense is this,1,online_comment,yes,hate_speech,3,0.96
WhTt nonsense is this..,1,online_comment,yes,hate_speech,4,0.86
What nnnsense is this,1,online_comment,yes,hate_speech,4,0.9
What nonsense is this??,1,online_comment,yes,hate_speech,3,0.82
What nonsense is this??,1,online_comment,yes,hate_speech,5,0.8
This is so stupid!!!,1,online_comment,yes,bullying,4,0.86
You are useless,1,online_comment,yes,bullying,4,0.83
What nonsense is this,1,online_comment,yes,hate_speech,4,0.89
You are useless??,1,online_comment,yes,bullying,3,0.77
This is so stufid!!! 😡,1,online_comment,yes,hate_speech,4,0.98
What nonsense is this,1,online_comment,yes,hate_speech,5,0.99
What nonsense is this,1,online_comment,yes,hate_speech,4,0.92
This is so stupid 😡,1,online_comment,yes,bullying,4,0.88
What nRnsense is this?? 😂,1,online_comment,yes,hate_speech,5,0.82
This is so stupid 😡,1,online_comment,yes,bullying,4,0.95
What nonsense is this,1,online_comment,yes,hate_speech,3,0.91
What nonsense as this,1,online_comment,yes,hate_speech,3,0.79
What nonsense is this,1,online_comment,yes,hate_speech,3,0.97
You are useless,1,online_comment,yes,bullying,5,0.95
What nonsense is thij,1,online_comment,yes,hate_speech,4,0.98
You are useless..,1,online_comment,yes,bullying,3,0.92
What nonsense is this,1,online_comment,yes,hate_speech,5,0.9
What nonsAnse is this??,1,online_comment,yes,hate_speech,4,0.85
You ark useless,1,online_comment,yes,bullying,5,0.97
WhaU nonsense is this 😡,1,online_comment,yes,hate_speech,3,0.96
What nonsense is this,1,online_comment,yes,hate_speech,3,0.76
What nonsense is this,1,online_comment,yes,hate_speech,3,0.76
What nonsense is this,1,online_comment,yes,hate_speech,5,0.84
What nonsense is thcs,1,online_comment,yes,hate_speech,5,0.94
This is so stupid,1,online_comment,yes,bullying,3,0.99
This is so stupid 🤮,1,online_comment,yes,bullying,5,0.79
This isQso stupid??,1,online_comment,yes,bullying,3,0.89
You are useless 🤮,1,online_comment,yes,bullying,3,0.84
Whar nonsense is this,1,online_comment,yes,hate_speech,4,0.98
What nonsense is this.. 🤮,1,online_comment,yes,hate_speech,5,0.95
You are useless,1,online_comment,yes,bullying,3,0.95
This isPso stupid,1,online_comment,yes,bullying,3,0.86
You are useless,1,online_comment,yes,bullying,5,0.85
You are useless,1,online_comment,yes,bullying,4,0.82
This is so stupid,1,online_comment,yes,bullying,4,0.76
You are useless,1,online_comment,yes,bullying,3,0.96
You are useless,1,online_comment,yes,bullying,5,0.95
You are useless??,1,online_comment,yes,bullying,4,0.99
This is so stupid,1,online_comment,yes,bullying,5,0.99
This is so stupid,1,online_comment,yes,bullying,5,0.88
What nossense is this,1,online_comment,yes,hate_speech,3,0.93
You are useless,1,online_comment,yes,bullying,4,0.98
This is so sTupid,1,online_comment,yes,bullying,3,0.95
You are useless..,1,online_comment,yes,bullying,4,0.81
You are useless,1,online_comment,yes,bullying,4,0.86
You are useless,1,online_comment,yes,bullying,4,0.78
What nonsense is Lhis?? 😡,1,online_comment,yes,hate_speech,4,0.98
You are useless??,1,online_comment,yes,bullying,4,0.9
This is so stupid,1,online_comment,yes,bullying,5,0.8
YoG are useless!!! 🤮,1,online_comment,yes,bullying,3,0.91
This is so stupid,1,online_comment,yes,bullying,5,0.9
You are useless,1,online_comment,yes,bullying,4,0.84
TVis is so stupid..,1,online_comment,yes,bullying,3,0.78
This is so stupid 🤮,1,online_comment,yes,bullying,4,0.91
What nonsense is this 🤮,1,online_comment,yes,hate_speech,3,0.87
You are sseless,1,online_comment,yes,hate_speech,5,0.94
You arX useless?? 😡,1,online_comment,yes,bullying,3,0.87
What nonsense is this,1,online_comment,yes,hate_speech,3,0.95
What nonsense is tdis,1,online_comment,yes,hate_speech,3,0.88
This istso stupid 😡,1,online_comment,yes,bullying,3,0.88
WhatOnonsense is this?? 😡,1,online_comment,yes,hate_speech,3,0.96
What nonsense is this,1,online_comment,yes,hate_speech,4,0.85
This is so stupid 😡,1,online_comment,yes,bullying,3,0.78
This is so stupid,1,online_comment,yes,bullying,3,0.76
This is so stupid,1,online_comment,yes,bullying,5,0.93
This is so stupid,1,online_comment,yes,bullying,3,0.9
You are useless 🤮,1,online_comment,yes,bullying,5,0.92
This is so stupid 😂,1,online_comment,yes,bullying,4,0.8
What nonsense is this!!!,1,online_comment,yes,hate_speech,3,0.78
What nonsenKe is this?? 😂,1,online_comment,yes,hate_speech,5,0.75
You are Zseless?? 😡,1,online_comment,yes,hate_speech,5,0.83
What Eonsense is this??,1,online_comment,yes,hate_speech,4,0.89
This is so stupid??,1,online_comment,yes,bullying,3,0.84
What nonsense is this,1,online_comment,yes,hate_speech,3,0.85
Yfu are useless,1,online_comment,yes,bullying,5,0.97
You are useless,1,online_comment,yes,bullying,3,0.83
What nfnsense is this,1,online_comment,yes,hate_speech,5,0.87
What nonsense is tlis,1,online_comment,yes,hate_speech,3,0.94
You are useless 🤮,1,online_comment,yes,bullying,5,0.85
What nonsense is this??,1,online_comment,yes,hate_speech,3,0.9
You are uxeless 😂,1,online_comment,yes,hate_speech,4,0.96
You are ukeless,1,online_comment,yes,hate_speech,3,0.98
You are useless!!! 😂,1,online_comment,yes,bullying,3,0.79
You are useleNs 😡,1,online_comment,yes,hate_speech,4,0.97
This is so stupid!!! 😂,1,online_comment,yes,bullying,3,0.87
You are useless,1,online_comment,yes,bullying,4,0.81
This is so stupid 😂,1,online_comment,yes,bullying,3,0.86
This is so stupid,1,online_comment,yes,bullying,5,0.99
What nonsense is this,1,online_comment,yes,hate_speech,5,0.87
This is so stupid!!!,1,online_comment,yes,bullying,3,0.83
What nonsense is this,1,online_comment,yes,hate_speech,3,0.9
What nonsense is this,1,online_comment,yes,hate_speech,3,0.81
What nonsense is ttis!!!,1,online_comment,yes,hate_speech,5,0.77
You are useless,1,online_comment,yes,bullying,3,0.78
What nonsense is this,1,online_comment,yes,hate_speech,5,0.78
What nonsense is lhis,1,online_comment,yes,hate_speech,4,0.79
This is so otupid!!! 🤮,1,online_comment,yes,hate_speech,5,0.78
This is so stupid,1,online_comment,yes,bullying,5,0.9
What nonsense is this,1,online_comment,yes,hate_speech,4,0.79
This is so stupid?? 😂,1,online_comment,yes,bullying,5,0.83
This is so stupid,1,online_comment,yes,bullying,3,0.97
What nonsense is this??,1,online_comment,yes,hate_speech,3,0.86
You are useless.. 😡,1,online_comment,yes,bullying,5,0.91
What nonsense is this,1,online_comment,yes,hate_speech,3,0.79
This is so stupid,1,online_comment,yes,bullying,5,0.8
What nonsense is this,1,online_comment,yes,hate_speech,3,0.76
You are useless,1,online_comment,yes,bullying,3,0.79
What nonsense is this,1,online_comment,yes,hate_speech,5,0.82
This is so stupid,1,online_comment,yes,bullying,3,0.79
This is so stupid,1,online_comment,yes,bullying,5,0.77
What nonsense is this,1,online_comment,yes,hate_speech,3,0.78
What nonsense is this,1,online_comment,yes,hate_speech,3,0.86
You are useless 😡,1,online_comment,yes,bullying,4,0.8
You are useless 🤮,1,online_comment,yes,bullying,4,0.84
This is so stupid 😡,1,online_comment,yes,bullying,5,0.87
This is so stupid,1,online_comment,yes,bullying,4,0.92
What donsense is this,1,online_comment,yes,hate_speech,5,0.76
What nonsense is this,1,online_comment,yes,hate_speech,4,0.94
You are useless?? 😡,1,online_comment,yes,bullying,3,0.9
This isIso stupid??,1,online_comment,yes,bullying,5,0.77
You are useless,1,online_comment,yes,bullying,5,0.96
This is so stupid,1,online_comment,yes,bullying,3,0.97
This is so stupid!!!,1,online_comment,yes,bullying,5,0.76
You are useless,1,online_comment,yes,bullying,5,0.82
This is so stupid..,1,online_comment,yes,bullying,4,0.94
You are useless,1,online_comment,yes,bullying,5,0.93
This is so stupid 😡,1,online_comment,yes,bullying,3,0.79
What nonsense is this,1,online_comment,yes,hate_speech,4,0.8
What nonsense is this,1,online_comment,yes,hate_speech,4,0.84
What nonsense is this??,1,online_comment,yes,hate_speech,3,0.87
What nonseHse is this,1,online_comment,yes,hate_speech,3,0.9
This is so stupid,1,online_comment,yes,bullying,4,0.84
This is so stupid..,1,online_comment,yes,bullying,5,0.86
What nonsense is this..,1,online_comment,yes,hate_speech,4,0.93
What nbnsense is this,1,online_comment,yes,hate_speech,3,0.76
You are useless,1,online_comment,yes,bullying,4,0.81
This is so stupid?? 😡,1,online_comment,yes,bullying,3,0.92
What nonsense isathis??,1,online_comment,yes,hate_speech,4,0.96
What nonsense is this,1,online_comment,yes,hate_speech,5,0.87
What nonsense is this!!!,1,online_comment,yes,hate_speech,4,0.88
What nonsense is this,1,online_comment,yes,hate_speech,4,0.78
What nonsense is this!!! 😡,1,online_comment,yes,hate_speech,3,0.86
Yhat nonsense is this 🤮,1,online_comment,yes,hate_speech,3,0.88
What nonLense is this..,1,online_comment,yes,hate_speech,3,0.81
What nonsense is this,1,online_comment,yes,hate_speech,4,0.81
You are Useless,1,online_comment,yes,bullying,5,0.84
This is so stupid,1,online_comment,yes,bullying,3,0.75
What nonsense is this,1,online_comment,yes,hate_speech,3,0.83
This is so stupid,1,online_comment,yes,bullying,4,0.8
What nonsense is this,1,online_comment,yes,hate_speech,3,0.83
You are useless,1,online_comment,yes,bullying,5,0.78
What nonsense is this?? 😂,1,online_comment,yes,hate_speech,5,0.96
This is sh stupid,1,online_comment,yes,bullying,3,0.89
You are useless 😡,1,online_comment,yes,bullying,3,0.91
This is so stupid..,1,online_comment,yes,bullying,4,0.94
What nonsense is this,1,online_comment,yes,hate_speech,5,0.87
What nonsense is this,1,online_comment,yes,hate_speech,5,0.77
What nonsense is this,1,online_comment,yes,hate_speech,3,0.88
What nonsense is this??,1,online_comment,yes,hate_speech,4,0.89
This is so stupid,1,online_comment,yes,bullying,5,0.93
This is so stupid,1,online_comment,yes,bullying,5,0.85
xhis is so stupid,1,online_comment,yes,bullying,4,0.78
What nonsense is this,1,online_comment,yes,hate_speech,4,0.82
What nonsense is this!!!,1,online_comment,yes,hate_speech,5,0.84
This is so stupid,1,online_comment,yes,bullying,5,0.91
What nonsense is this.. 😡,1,online_comment,yes,hate_speech,4,0.89
You are useless,1,online_comment,yes,bullying,5,0.84
What nonsInse is this 😂,1,online_comment,yes,hate_speech,3,0.99
You Ere useless,1,online_comment,yes,bullying,3,0.9
This is so stupid,1,online_comment,yes,bullying,4,0.81
You are useless..,1,online_comment,yes,bullying,4,0.77
What nonsense is this,1,online_comment,yes,hate_speech,4,0.79
This is so stupid,1,online_comment,yes,bullying,3,0.81
You are useless,1,online_comment,yes,bullying,5,0.79
This is so stupid 😂,1,online_comment,yes,bullying,3,0.79
What nonsense is this?? 😡,1,online_comment,yes,hate_speech,5,0.82
You are useless!!!,1,online_comment,yes,bullying,3,0.79
What nonsense is this 🤮,1,online_comment,yes,hate_speech,5,0.97
You aJe useless!!! 😡,1,online_comment,yes,bullying,3,0.77
What nonsense is this,1,online_comment,yes,hate_speech,4,0.88
This is so stupid??,1,online_comment,yes,bullying,3,0.85
Thie is so stupid,1,online_comment,yes,bullying,5,0.99
This is so Vtupid 😂,1,online_comment,yes,hate_speech,3,0.78
You are useless,1,online_comment,yes,bullying,3,0.85
This is so stupid??,1,online_comment,yes,bullying,3,0.98
What nonsense is this,1,online_comment,yes,hate_speech,4,0.96
This is so stupid 😡,1,online_comment,yes,bullying,3,0.95
What nonsense is this,1,online_comment,yes,hate_speech,4,0.81
This is so stupid!!!,1,online_comment,yes,bullying,4,0.79
What nonsensF is this,1,online_comment,yes,hate_speech,3,0.91
This is so stupid,1,online_comment,yes,bullying,3,0.97
What nonsense is this,1,online_comment,yes,hate_speech,3,0.88
You are useless..,1,online_comment,yes,bullying,5,0.89
This ir so stupid.. 🤮,1,online_comment,yes,bullying,3,0.82
You are useless,1,online_comment,yes,bullying,4,0.93
You are useless,1,online_comment,yes,bullying,3,0.79
This is so stupid 😡,1,online_comment,yes,bullying,5,0.83
You are useless,1,online_comment,yes,bullying,3,0.85
This is so stupid..,1,online_comment,yes,bullying,5,0.87
You are useless??,1,online_comment,yes,bullying,5,0.81
This is so stupid,1,online_comment,yes,bullying,3,0.78
This is so stupid?? 🤮,1,online_comment,yes,bullying,4,0.9
You are useless,1,online_comment,yes,bullying,5,0.82
You are useless,1,online_comment,yes,bullying,3,0.89
This is so stupid,1,online_comment,yes,bullying,3,0.79
You are useless!!!,1,online_comment,yes,bullying,4,0.87
Youxare useless,1,online_comment,yes,bullying,5,0.88
What nonsense is this,1,online_comment,yes,hate_speech,5,0.76
This is so stupid 😡,1,online_comment,yes,bullying,3,0.83
This is so stupid 😡,1,online_comment,yes,bullying,3,0.78
Whatgnonsense is this 🤮,1,online_comment,yes,hate_speech,4,0.77
This is so stKpid 🤮,1,online_comment,yes,hate_speech,4,0.99
You are uheless 🤮,1,online_comment,yes,hate_speech,5,0.83
You are useless,1,online_comment,yes,bullying,5,0.94
What nonsense is this,1,online_comment,yes,hate_speech,3,0.81
What nonsense is this,1,online_comment,yes,hate_speech,5,0.91
What nonsense Ds this,1,online_comment,yes,hate_speech,4,0.93
This is so stupid,1,online_comment,yes,bullying,4,0.89
What nonsense is this!!! 😂,1,online_comment,yes,hate_speech,3,0.86
You are useless,1,online_comment,yes,bullying,4,0.85
This is Fo stupid 😂,1,online_comment,yes,bullying,4,0.83
What nonsense is this,1,online_comment,yes,hate_speech,4,0.97
You are useless,1,online_comment,yes,bullying,4,0.95
You are useless!!!,1,online_comment,yes,bullying,3,0.98
What nonsense is this,1,online_comment,yes,hate_speech,3,0.78
You Ure useless,1,online_comment,yes,bullying,5,0.93
This is so stupid,1,online_comment,yes,bullying,4,0.98
What nonsense is this??,1,online_comment,yes,hate_speech,5,0.79
This is so stupid,1,online_comment,yes,bullying,3,0.77
TTis is so stupid??,1,online_comment,yes,bullying,3,0.93
This is so stupid,1,online_comment,yes,bullying,3,0.89
You are useless,1,online_comment,yes,bullying,3,0.95
What nonsense is this,1,online_comment,yes,hate_speech,3,0.78
Nou are useless!!! 😡,1,online_comment,yes,bullying,3,0.94
nou are useless!!! 😡,1,online_comment,yes,bullying,3,0.8
What nonsense is this 😂,1,online_comment,yes,hate_speech,4,0.79
This is so stupiL,1,online_comment,yes,hate_speech,5,0.79
You are useless??,1,online_comment,yes,bullying,3,0.95
What noYsense is this 😂,1,online_comment,yes,hate_speech,4,0.91
This is so stupid,1,online_comment,yes,bullying,4,0.88
What nonsense is this..,1,online_comment,yes,hate_speech,5,0.84
This is so stupid,1,online_comment,yes,bullying,3,0.96
What nonFense is this 😂,1,online_comment,yes,hate_speech,5,0.84
This is fo stupid!!!,1,online_comment,yes,bullying,3,0.95
This is so stupid 😂,1,online_comment,yes,bullying,4,0.86
What nonsense is this!!!,1,online_comment,yes,hate_speech,4,0.84
You are useless,1,online_comment,yes,bullying,4,0.86
This is so stupid 😡,1,online_comment,yes,bullying,4,0.82
You are useless,1,online_comment,yes,bullying,5,0.93
This is so stupid,1,online_comment,yes,bullying,3,0.87
This is so stupid!!!,1,online_comment,yes,bullying,3,0.81
You are useless??,1,online_comment,yes,bullying,5,0.97
This is so stupid,1,online_comment,yes,bullying,3,0.84
TOis is so stupid,1,online_comment,yes,bullying,4,0.88
This is To stupid,1,online_comment,yes,bullying,3,0.97
This is so stupid 😂,1,online_comment,yes,bullying,4,0.9
You areiuseless 🤮,1,online_comment,yes,bullying,5,0.78
You are usEless..,1,online_comment,yes,bullying,3,0.98
You are useless..,1,online_comment,yes,bullying,5,0.9
You aYe useless.. 😂,1,online_comment,yes,bullying,3,0.83
What nonsense is this,1,online_comment,yes,hate_speech,4,0.78
What nonsense iQ this.. 🤮,1,online_comment,yes,hate_speech,5,0.94
This is so stupid,1,online_comment,yes,bullying,3,0.9
This is so stupid,1,online_comment,yes,bullying,4,0.88
This is so stupid!!! 😂,1,online_comment,yes,bullying,5,0.96
What nonsense is this!!!,1,online_comment,yes,hate_speech,5,0.94
What nonsense is this..,1,online_comment,yes,hate_speech,3,0.79
You are useleXs,1,online_comment,yes,hate_speech,3,0.82
You are useless,1,online_comment,yes,bullying,3,0.81
