sentence,hate,harassment_type,severity
"সালাম স্যার, আল্লাহর কোটি, কোটি শুকরিয়া আপনার সুস্থতার জন্যে, আল্লাহ আপনাকে এই অবিশ্বাস্য সুন্দর পৃথিবীটিকে আরো অনেকদিন ধরে দেখার সুযোগ দিয়েছেন। আপনার প্রতি আমার বিনীত আবেদন , এই যে সুযোগটা আল্লাহ আপনাকে দিয়েছে  এই সুযোগটার কিছু সময় হলেও আল্লাহর জন্য দান করে দিন, আল্লাহর দেয়া জীবনবিধান পডুন, জানুন, লিখুন, আপনার মতো এতো বড শিক্ষিত ও ক্রিয়টিভ মানবের জন্য শিক্ষা অনেক সহজ হবে। আল্লাহ হয়তো আপনাকে আল্লাহর শুকরিয়া আদায়ের সুযোগ করে দিলেন। আমার দোয়া আপনার জন্যে আল্লাহ যেন আপনাকে সত্যের উপর বাকি জীবন কাটিয়ে দেয়ার ভালো সুযোগ করে দেন। আল্লাহ আমাদের সবাইকে আল্লাহর দেয়া জীবনবিধান অনুযায়ী চলার পথ সহজ করে দেন। আ-মীন।",0,none,2
খুব কষ্ট পায়লাম,0,none,2
এতো সুন্দর বউ রেখে কেন একটা নষ্টা মেয়ের সাথে পুষ্টিনাষ্টি করতে গেলী এরকম একটা বউ আল্লাহর পক্ষ হতে নেয়ামত বুজলিনারে বুজলিনা।,0,none,1
পালতু,0,none,2
কাশ্মীর ভারতেরই অংশ,0,none,1
আর তোর সাতে মাগি ছাড়া আর কে আসবে,1,hate_speech,5
চারটা কুত্তা একসাথে ঘেঊ ঘেউ করছে আর একজন মানুষ শাইখ মামুনুল হক তাদের কে কন্ট্রোল করার চেষ্ট করছে,1,hate_speech,5
রূমিন আপা রাইট,0,none,1
ব,0,none,2
ও মানুষ না অমানুষ হায়রে দুনিয়া চোখের পানি ধরে রাখতে পারলাম না,1,hate_speech,3
এই গুলি আমার জানা মতে বছর আগে থেকে চলছে।,0,none,1
এরা নবির দুস মান,0,none,1
আল্লাহ তুমি আমাদেরকে হেদায়েত দান করো আমিন,0,none,1
কাজী না পাজি,0,none,2
তদন্ত করার দরকার কি ভাই এই দেশে কি ধর্ষনের শাস্তি হয় ওরা ত দুজনেই ইচ্ছে করেই এসব করেছে। দোশ দুজনের । শাস্তি দোজনকেই দেন। ধর্ষনের এর জন্য নয় বরং এমন বিকৃত যৌন অপকর্মের জন্য এদের দোজ়নকেই শায়েস্তা করা উচিত। ধর্ষন নাম দিয়ে বেইশ্যা মেয়েটাকে বাচিয়ে দিয়া উচিত হবেনা।,1,sexual_harassment,4
শালায় এই কারণেই খেলায় ডাব্বা মারে😡😠,1,threat,4
হাচিনা ভারতের দালাল আর ওর অনুসারিরাও সবগুলা দালাল সালারা ইছলামিক দেস বাংলাদেশে কোনো মুরতি থাকতে দেয়াহবেনা এটাই ঠিক,1,threat,5
আপনার তদন্তটা সম্পূর্ণ ভুল কোন জেলার মেয়েরা ভালো কোন জেলার মেয়েরা ভালো না এটা আপনার বলতে পারবেন না কেউ যদি ভুল না করে থাকে উত্তরবঙ্গের মানুষ সহজ সরল এটা আমরা সবাই জানি কিন্তু কেউ যদি বিয়ে করে সংসারের যদি অশান্তি না ঢুকে আলহামদুলিল্লাহ সবার সংসারী সুন্দর ভাবে করতে পারে আপনি ফালতু কথা মানুষের সামনে তুলে এগুলি গ্রহণযোগ্য না আপনি কোন জেলার মাইয়া আপনি ভালো না খারাপ আপনি নিজেই জানেন,0,none,2
