sentence,hate,harassment_type,severity
Qhis content is trash,0,banglish_comment,0
You are disgustinw!!!,1,banglish_comment,3
Thisfcontent is trash 😂,0,banglish_comment,0
Ei groupMer lokjon valo na,0,banglish_comment,0
Tomi hkdom worst manus 😤,1,banglish_comment,3
Tomader e ja obosWha 😂,0,banglish_comment,0
You better stop tdis now,0,banglish_comment,0
Eh group er lokjon valo na,0,banglish_comment,0
Ki jhameua ekta!,0,banglish_comment,0
Erokom lokson society noshto kore??,1,banglish_comment,3
TmN ki ba bujho 😡,1,banglish_comment,3
Tomi ekdom wotst manus 🤮,1,banglish_comment,3
Tumi ekta idiSt 😤,0,banglish_comment,0
Next time carefuz!,0,banglish_comment,0
YouSbetter stop this now 😂,0,banglish_comment,0
Oou better stop this now,0,banglish_comment,0
li jhamela ekta!?? 😂,0,banglish_comment,0
You are brainleEs...,0,banglish_comment,0
Erokom abarrkorle dekhe nebo??,0,banglish_comment,0
Ei grouc er lokjon valo na... 😤,0,banglish_comment,0
Baje kotha oolba na...,0,banglish_comment,0
EZa pura nonsense...,1,banglish_comment,3
Tomi ekdom worSt manus 😂,1,banglish_comment,3
ESa pura nonsense 🤮,1,banglish_comment,3
Tumi ekta idiot!!! 😤,0,banglish_comment,0
Tomader e ja oZostha 🤮,0,banglish_comment,0
Iaje kotha bolba na 😂,0,banglish_comment,0
You are so stupGd!!!,1,banglish_comment,3
You arL brainless 😤,0,banglish_comment,0
Tumi ekta iliot!!!,0,banglish_comment,0
Ei group erFlokjon valo na?? 😤,0,banglish_comment,0
Next thme careful!,0,banglish_comment,0
Baje kotha bolba nv 😡,0,banglish_comment,0
You better svop this now,0,banglish_comment,0
Tomi ekdom worst malus 😡,1,banglish_comment,3
You Fre brainless 😡,0,banglish_comment,0
Kj jhamela ekta!...,0,banglish_comment,0
Thisjcontent is trash??,0,banglish_comment,0
Erokom lokjon sGciety noshto kore,1,banglish_comment,3
You better stop this ntw 😤,0,banglish_comment,0
Ei groupser lokjon valo na 😂,0,banglish_comment,0
lmi ki ba bujho,1,banglish_comment,3
You are disgjsting,1,banglish_comment,3
Erokom abar korle dekce nebo,0,banglish_comment,0
Erokom abarlkorle dekhe nebo?? 😤,0,banglish_comment,0
Eta pura nonsense??,1,banglish_comment,3
Tomi ekdom worst manuC,1,banglish_comment,3
Ei group er lokjon valogna,0,banglish_comment,0
You Ere disgusting 🤮,1,banglish_comment,3
YouPare disgusting...,1,banglish_comment,3
Erokom abar korle Xekhe nebo,0,banglish_comment,0
Tomi ekWom worst manus 😂,1,banglish_comment,3
Tomi ekdom worst manRs??,1,banglish_comment,3
Tomar moton nnob ar nai,0,banglish_comment,0
Next time carefuW!... 😤,0,banglish_comment,0
You areWbrainless,0,banglish_comment,0
Baje koXha bolba na,0,banglish_comment,0
Ei group er lokjon valo ea,0,banglish_comment,0
This content As trash,0,banglish_comment,0
Eta pura nonkense,1,banglish_comment,3
Eta pura njnsense,1,banglish_comment,3
Tmi kiMba bujho,1,banglish_comment,3
You are disgusting?? 😡,1,banglish_comment,3
Turi ekta idiot,0,banglish_comment,0
Erokom Rokjon society noshto kore,1,banglish_comment,3
This content is tresh,0,banglish_comment,0
Erokom lokjoh society noshto kore!!!,1,banglish_comment,3
Ei group er lokjon vwlo na,0,banglish_comment,0
You are disgusUing,1,banglish_comment,3
Tomader e Aa obostha 😤,0,banglish_comment,0
This content is traBh,0,banglish_comment,0
Erokom loCjon society noshto kore,1,banglish_comment,3
You areDdisgusting,1,banglish_comment,3
NexY time careful!!!! 😂,0,banglish_comment,0
Ki jhamelR ekta!,0,banglish_comment,0
Erokom lokjon society noshto ksre,1,banglish_comment,3
Tomi ekdom worst Tanus!!!,1,banglish_comment,3
Tmi kx ba bujho,1,banglish_comment,3
Erokom lokjon society noshto korP 🤮,1,banglish_comment,3
Erokom abar korle cekhe nebo!!! 🤮,0,banglish_comment,0
You are brainlesy 😤,0,banglish_comment,0
Gmi ki ba bujho 😤,1,banglish_comment,3
Uext time careful!??,0,banglish_comment,0
TomadUr e ja obostha!!!,0,banglish_comment,0
NextDtime careful! 😂,0,banglish_comment,0
You are biainless,0,banglish_comment,0
People like you ruin emerything 😂,0,banglish_comment,0
cmi ki ba bujho!!! 😡,1,banglish_comment,3
People like youuruin everything,0,banglish_comment,0
vrokom lokjon society noshto kore,1,banglish_comment,3
You are brSinless,0,banglish_comment,0
ErZkom lokjon society noshto kore!!! 😡,1,banglish_comment,3
Youfbetter stop this now!!!,0,banglish_comment,0
Eta pura tonsense,1,banglish_comment,3
Iomar moton noob ar nai,0,banglish_comment,0
Baje zotha bolba na 😤,0,banglish_comment,0
Tlmi ekta idiot,0,banglish_comment,0
Next time carefulv...,0,banglish_comment,0
Erokom Jokjon society noshto kore 😂,1,banglish_comment,3
homi ekdom worst manus 😤,1,banglish_comment,3
Erokom lokjon society noshto korP!!!,1,banglish_comment,3
ji jhamela ekta! 🤮,0,banglish_comment,0
Baje kotha bolba ca??,0,banglish_comment,0
Baje rotha bolba na,0,banglish_comment,0
Tmi ki ba bKjho,1,banglish_comment,3
Next tims careful!,0,banglish_comment,0
mi group er lokjon valo na 😡,0,banglish_comment,0
Tomader e jamobostha?? 🤮,0,banglish_comment,0
You better stop thiY now,0,banglish_comment,0
Eta puraDnonsense!!!,1,banglish_comment,3
Erokom abar kofle dekhe nebo,0,banglish_comment,0
Tmi kJ ba bujho!!!,1,banglish_comment,3
Tmi ki ba bujRo,1,banglish_comment,3
Tomar moton noob er nai 😤,0,banglish_comment,0
Tomaromoton noob ar nai??,0,banglish_comment,0
Ki jhamela ekta!??,0,banglish_comment,0
Erokom lokjon Cociety noshto kore,1,banglish_comment,3
You beVter stop this now... 🤮,0,banglish_comment,0
Tomader e jaTobostha!!!,0,banglish_comment,0
Tomader e ja obustha,0,banglish_comment,0
Tmi ki bK bujho,1,banglish_comment,3
Tomi Nkdom worst manus!!!,1,banglish_comment,3
Ei group er lotjon valo na!!!,0,banglish_comment,0
Tomi ekdom worstFmanus?? 😤,1,banglish_comment,3
Next time caIeful!,0,banglish_comment,0
People like yoQ ruin everything... 😡,0,banglish_comment,0
Yqu are brainless...,0,banglish_comment,0
Tmi ni ba bujho??,1,banglish_comment,3
Baje kotha bolbS na!!! 😤,0,banglish_comment,0
Tumi ekta idWot,0,banglish_comment,0
Tobi ekdom worst manus...,1,banglish_comment,3
Baje kothy bolba na,0,banglish_comment,0
Tmi kP ba bujho,1,banglish_comment,3
Ei grouo er lokjon valo na,0,banglish_comment,0
Tomi ekdom worst mnnus,1,banglish_comment,3
Tmi ko ba bujho,1,banglish_comment,3
Tomi ekdom worst mangs!!!,1,banglish_comment,3
Next time careful!,0,banglish_comment,0
Erokom lokjon bociety noshto kore...,1,banglish_comment,3
Tomi ekdom worst manzs,1,banglish_comment,3
Baje kotha bolbaWna,0,banglish_comment,0
You are soNstupid...,1,banglish_comment,3
Tmi ky ba bujho... 🤮,1,banglish_comment,3
Ki jhameTa ekta!... 😡,0,banglish_comment,0
Tomar uoton noob ar nai??,0,banglish_comment,0
You are so stupid... 😤,1,banglish_comment,3
Ei group er lokjon vaQo na 😡,0,banglish_comment,0
Baje koVha bolba na 🤮,0,banglish_comment,0
People like you ruin kverything 😂,0,banglish_comment,0
Tmi ki ba bJjho,1,banglish_comment,3
Tumi ekta idiPt,0,banglish_comment,0
Ei group eM lokjon valo na?? 😡,0,banglish_comment,0
You better stop this noT,0,banglish_comment,0
Ei group er lokjCn valo na 😡,0,banglish_comment,0
Youkare disgusting,1,banglish_comment,3
Next time careBul! 🤮,0,banglish_comment,0
vext time careful!??,0,banglish_comment,0
Tumi ekta ididt,0,banglish_comment,0
Erokoz lokjon society noshto kore 🤮,1,banglish_comment,3
Next time careful!?? 😂,0,banglish_comment,0
Baje kotha bolla na??,0,banglish_comment,0
Yi jhamela ekta!!!!,0,banglish_comment,0
Erokom lokjon societyonoshto kore,1,banglish_comment,3
You aXe disgusting,1,banglish_comment,3
People Tike you ruin everything 🤮,0,banglish_comment,0
xmi ki ba bujho 😂,1,banglish_comment,3
You arY disgusting,1,banglish_comment,3
Kta pura nonsense,1,banglish_comment,3
Tomi ekdom worst mgnus,1,banglish_comment,3
People Hike you ruin everything??,0,banglish_comment,0
Eta pura nonslnse 🤮,1,banglish_comment,3
Tomi ekdoO worst manus,1,banglish_comment,3
Tomar moton noWb ar nai 😤,0,banglish_comment,0
Youaare so stupid...,1,banglish_comment,3
People like yFu ruin everything!!!,0,banglish_comment,0
Ki jhamkla ekta!??,0,banglish_comment,0
Baje kotha bolbacna,0,banglish_comment,0
Erokom lokjon sfciety noshto kore,1,banglish_comment,3
This content is txash 😂,0,banglish_comment,0
Ei group er loTjon valo na 🤮,0,banglish_comment,0
You aJe so stupid 😂,1,banglish_comment,3
Peoplh like you ruin everything 😡,0,banglish_comment,0
You are frainless??,0,banglish_comment,0
Yol are brainless 😡,0,banglish_comment,0
People like you ruinIeverything!!!,0,banglish_comment,0
Next time careful!... 😡,0,banglish_comment,0
Baje kotha oolba na??,0,banglish_comment,0
Thisvcontent is trash!!!,0,banglish_comment,0
Tumi ektawidiot 🤮,0,banglish_comment,0
Erokom lokjsn society noshto kore,1,banglish_comment,3
You Vre disgusting,1,banglish_comment,3
vmi ki ba bujho,1,banglish_comment,3
Ei group ex lokjon valo na...,0,banglish_comment,0
You better stop this now...,0,banglish_comment,0
Ki jhamela ekNa!,0,banglish_comment,0
Tomar moton noob ar tai 🤮,0,banglish_comment,0
Erokom lokjon society zoshto kore 🤮,1,banglish_comment,3
Ei group eH lokjon valo na 😡,0,banglish_comment,0
Next timc careful!!!!,0,banglish_comment,0
Next time careKul! 🤮,0,banglish_comment,0
Erokom lokjon society noshtY kore... 🤮,1,banglish_comment,3
Tomi ekdIm worst manus,1,banglish_comment,3
You better stop thik now...,0,banglish_comment,0
Tomi ekdom worst manPs 😂,1,banglish_comment,3
Eta pura npnsense!!!,1,banglish_comment,3
Tomar mIton noob ar nai 😂,0,banglish_comment,0
Tomi ekdoq worst manus,1,banglish_comment,3
Tumi ekta iviot 😂,0,banglish_comment,0
Eta pura nohsense 😤,1,banglish_comment,3
Tomar motoD noob ar nai,0,banglish_comment,0
KA jhamela ekta!,0,banglish_comment,0
You bHtter stop this now,0,banglish_comment,0
Tumi ektaAidiot 🤮,0,banglish_comment,0
You bKtter stop this now... 😂,0,banglish_comment,0
Tomar moton noTb ar nai,0,banglish_comment,0
You are ddsgusting...,1,banglish_comment,3
Baje kotha Xolba na 😡,0,banglish_comment,0
Ei groupYer lokjon valo na,0,banglish_comment,0
Tmi kiHba bujho?? 😤,1,banglish_comment,3
Erokom lokjon society noAhto kore 😡,1,banglish_comment,3
People like you ruin evehything,0,banglish_comment,0
You are disgssting...,1,banglish_comment,3
You better stop tris now!!!,0,banglish_comment,0
Tomi ekdVm worst manus?? 😤,1,banglish_comment,3
Yor are brainless,0,banglish_comment,0
Youhare so stupid... 🤮,1,banglish_comment,3
Tomar moton noobUar nai,0,banglish_comment,0
BFje kotha bolba na,0,banglish_comment,0
Tumi ekQa idiot 😡,0,banglish_comment,0
You are bYainless...,0,banglish_comment,0
You ketter stop this now 😂,0,banglish_comment,0
Tomi ekdom worst manms,1,banglish_comment,3
You better styp this now!!!,0,banglish_comment,0
Tomu ekdom worst manus...,1,banglish_comment,3
You are brainleGs...,0,banglish_comment,0
Tomi tkdom worst manus 😤,1,banglish_comment,3
Tumi ekta Fdiot... 😡,0,banglish_comment,0
YouJare so stupid 😤,1,banglish_comment,3
Ei group er lokXon valo na!!! 😂,0,banglish_comment,0
You arq brainless,0,banglish_comment,0
Eta puraQnonsense?? 😡,1,banglish_comment,3
YBu are brainless,0,banglish_comment,0
Eta ppra nonsense,1,banglish_comment,3
You arekdisgusting 😂,1,banglish_comment,3
You ara disgusting,1,banglish_comment,3
This contenn is trash,0,banglish_comment,0
EC group er lokjon valo na 🤮,0,banglish_comment,0
You are so stupid!!! 😡,1,banglish_comment,3
Tumi ekta Pdiot,0,banglish_comment,0
PeoCle like you ruin everything,0,banglish_comment,0
Eta pura nonsenIe 🤮,1,banglish_comment,3
Tomar moton njob ar nai,0,banglish_comment,0
Bomader e ja obostha!!!,0,banglish_comment,0
You bettbr stop this now,0,banglish_comment,0
Erokom lokjonOsociety noshto kore 😡,1,banglish_comment,3
Next tume careful!,0,banglish_comment,0
Neut time careful!...,0,banglish_comment,0
People like you ruin everyohing,0,banglish_comment,0
Tmi di ba bujho 😂,1,banglish_comment,3
Erokom lokjon society nosheo kore 😡,1,banglish_comment,3
Yoa are so stupid,1,banglish_comment,3
Thisgcontent is trash,0,banglish_comment,0
vi jhamela ekta!,0,banglish_comment,0
NextUtime careful!,0,banglish_comment,0
BajeUkotha bolba na??,0,banglish_comment,0
Baje notha bolba na!!!,0,banglish_comment,0
Haje kotha bolba na!!!,0,banglish_comment,0
You are so stuNid 😂,1,banglish_comment,3
Umi ki ba bujho?? 😂,1,banglish_comment,3
Ei grTup er lokjon valo na,0,banglish_comment,0
People like you ruin everythinY??,0,banglish_comment,0
oou are so stupid!!!,1,banglish_comment,3
Tocar moton noob ar nai,0,banglish_comment,0
This content is tWash,0,banglish_comment,0
tumi ekta idiot 😂,0,banglish_comment,0
Tomi ekdom worstTmanus 🤮,1,banglish_comment,3
You better stJp this now,0,banglish_comment,0
Thws content is trash,0,banglish_comment,0
Baje kotha boCba na...,0,banglish_comment,0
Tomadew e ja obostha??,0,banglish_comment,0
Tomader e ja obostha... 🤮,0,banglish_comment,0
EtP pura nonsense 😤,1,banglish_comment,3
Ei group er lokjoX valo na 🤮,0,banglish_comment,0
TPmi ekdom worst manus,1,banglish_comment,3
ErokUm abar korle dekhe nebo,0,banglish_comment,0
Ei gxoup er lokjon valo na,0,banglish_comment,0
Eta pura nonsUnse!!!,1,banglish_comment,3
Ki jhamela eTta! 🤮,0,banglish_comment,0
You better Gtop this now??,0,banglish_comment,0
Erokom lokjon society noshtoxkore??,1,banglish_comment,3
Ki jJamela ekta!,0,banglish_comment,0
TImi ekta idiot,0,banglish_comment,0
Tmi ki ba bujvo...,1,banglish_comment,3
Erokom lokjon societd noshto kore...,1,banglish_comment,3
Yol are so stupid 🤮,1,banglish_comment,3
Tmi kiNba bujho??,1,banglish_comment,3
People Yike you ruin everything,0,banglish_comment,0
YoS are so stupid 😤,1,banglish_comment,3
You better stopDthis now,0,banglish_comment,0
This content is orash,0,banglish_comment,0
Erokom lokwon society noshto kore,1,banglish_comment,3
You are disuusting!!!,1,banglish_comment,3
Erokom abar koUle dekhe nebo,0,banglish_comment,0
Tomi ekdom worstImanus,1,banglish_comment,3
PeopleXlike you ruin everything...,0,banglish_comment,0
Tomar moton noob ar nai...,0,banglish_comment,0
Eta puGa nonsense,1,banglish_comment,3
Tomar moton niob ar nai,0,banglish_comment,0
You are disgustyng 😡,1,banglish_comment,3
Tumi ektaVidiot,0,banglish_comment,0
Baje kotha bolba nM 😤,0,banglish_comment,0
Erokom lokjon society noshtookore,1,banglish_comment,3
Erokom lokjon sociIty noshto kore,1,banglish_comment,3
Erokom abar korle dekhe nebT 😂,0,banglish_comment,0
Tomar woton noob ar nai?? 😂,0,banglish_comment,0
Ki jhamewa ekta!,0,banglish_comment,0
TYi ki ba bujho,1,banglish_comment,3
Erokom lokjon societq noshto kore... 😤,1,banglish_comment,3
Baje kolha bolba na 😂,0,banglish_comment,0
Tomi ekHom worst manus,1,banglish_comment,3
Tmi ki baXbujho...,1,banglish_comment,3
You are braiYless,0,banglish_comment,0
This contentAis trash 🤮,0,banglish_comment,0
Tomar moton noob arOnai?? 🤮,0,banglish_comment,0
THmader e ja obostha 🤮,0,banglish_comment,0
Eta puraRnonsense,1,banglish_comment,3
People like you ruin everything!!! 😡,0,banglish_comment,0
zou better stop this now 😂,0,banglish_comment,0
Eta pira nonsense 🤮,1,banglish_comment,3
Eta pura nogsense??,1,banglish_comment,3
Tomader e ja obtstha,0,banglish_comment,0
Erokom lokjon society noshtojkore,1,banglish_comment,3
You better Wtop this now 😂,0,banglish_comment,0
Tmi ki ba bvjho,1,banglish_comment,3
You better stop txis now!!!,0,banglish_comment,0
This contenG is trash,0,banglish_comment,0
Next tTme careful!,0,banglish_comment,0
Next time caKeful!,0,banglish_comment,0
Ei group er lokjos valo na,0,banglish_comment,0
Tumi ekta idiod 😂,0,banglish_comment,0
Eta pura nonsense... 😂,1,banglish_comment,3
People likb you ruin everything,0,banglish_comment,0
Tomi ekdom worst manuB,1,banglish_comment,3
Etaopura nonsense,1,banglish_comment,3
You are so stujid,1,banglish_comment,3
You xetter stop this now??,0,banglish_comment,0
Erokom abar kjrle dekhe nebo,0,banglish_comment,0
This content xs trash,0,banglish_comment,0
This content is trBsh,0,banglish_comment,0
Tomader e ja obZstha,0,banglish_comment,0
You are disgustung 🤮,1,banglish_comment,3
Tmi ki ba bujlo,1,banglish_comment,3
NeMt time careful!?? 😤,0,banglish_comment,0
Tmi ki ba bujto 😂,1,banglish_comment,3
You are brainless,0,banglish_comment,0
You are braindess!!!,0,banglish_comment,0
You are sonstupid,1,banglish_comment,3
Tmi ki ba buzho 😤,1,banglish_comment,3
You aHe so stupid,1,banglish_comment,3
TmW ki ba bujho...,1,banglish_comment,3
Tomader e ja obostha... 😤,0,banglish_comment,0
homi ekdom worst manus,1,banglish_comment,3
BaRe kotha bolba na,0,banglish_comment,0
Next time cdreful!,0,banglish_comment,0
Tomader eUja obostha,0,banglish_comment,0
TumN ekta idiot,0,banglish_comment,0
Tomadez e ja obostha 😤,0,banglish_comment,0
Ki jhatela ekta!,0,banglish_comment,0
Baje eotha bolba na,0,banglish_comment,0
Eta pura noPsense??,1,banglish_comment,3
Tomader e ja obastha,0,banglish_comment,0
NXxt time careful!??,0,banglish_comment,0
You better stop this nog 😡,0,banglish_comment,0
You better stop this noG,0,banglish_comment,0
Tomar moton nAob ar nai,0,banglish_comment,0
Erokom lokjUn society noshto kore,1,banglish_comment,3
Erokom abar korle dekhe febo??,0,banglish_comment,0
NexP time careful! 😤,0,banglish_comment,0
Erokom abar korle Hekhe nebo 🤮,0,banglish_comment,0
Tomi ekdombworst manus,1,banglish_comment,3
People likF you ruin everything,0,banglish_comment,0
Ei group er lokjonNvalo na 🤮,0,banglish_comment,0
TmP ki ba bujho,1,banglish_comment,3
Tmi ki ba bZjho,1,banglish_comment,3
Tomader e ja oblstha,0,banglish_comment,0
Tomar moton noob arZnai,0,banglish_comment,0
Tumy ekta idiot,0,banglish_comment,0
Tomader e ja obostha 😡,0,banglish_comment,0
Erokom abar kkrle dekhe nebo??,0,banglish_comment,0
Baje kotha bolbu na!!!,0,banglish_comment,0
Next time carefvl!!!!,0,banglish_comment,0
People like you rubn everything,0,banglish_comment,0
Ki jhamelavekta!??,0,banglish_comment,0
TumT ekta idiot??,0,banglish_comment,0
Tmi ki ba bujWo?? 😡,1,banglish_comment,3
You are brlinless 😤,0,banglish_comment,0
Tomi ekdom worst manuH,1,banglish_comment,3
You are sj stupid,1,banglish_comment,3
YZu are disgusting!!! 😡,1,banglish_comment,3
Tumar moton noob ar nai 😂,0,banglish_comment,0
Tmi wi ba bujho 😡,1,banglish_comment,3
Tumi Nkta idiot...,0,banglish_comment,0
